Lab;Chemical;Compound;Category;Exp;c1;c2;Conc.;Rep;valid;Viability;IL-18;FI;Dunnett
3;Octanoic acid;70;N;1;70.3;;160;3;Yes;90.296;63.781;1.622;
3;Octanoic acid;70;N;1;70.3;;160;4;Yes;82.533;31.139;0.792;
3;Octanoic acid;70;N;1;70.4;;320;1;Yes;87.845;38.688;0.984;
3;Octanoic acid;70;N;1;70.4;;320;2;Yes;89.479;85.993;2.186;
3;Octanoic acid;70;N;1;70.4;;320;3;Yes;77.63;70.307;1.787;
3;Octanoic acid;70;N;1;70.4;;320;4;Yes;80.49;76.827;1.953;
3;Octanoic acid;70;N;2;70.1;;40;1;Yes;101.487;40.479;1.09;ns
3;Octanoic acid;70;N;2;70.1;;40;2;Yes;95.937;51.166;1.378;
3;Octanoic acid;70;N;2;70.1;;40;3;Yes;93.162;44.919;1.21;
3;Octanoic acid;70;N;2;70.1;;40;4;Yes;101.487;25.069;0.675;
3;Octanoic acid;70;N;2;70.2;;80;1;Yes;98.712;47.642;1.283;
3;Octanoic acid;70;N;2;70.2;;80;2;Yes;93.558;44.798;1.207;
3;Octanoic acid;70;N;2;70.2;;80;3;Yes;91.972;26.845;0.723;
3;Octanoic acid;70;N;2;70.2;;80;4;Yes;93.558;36.013;0.97;
3;Octanoic acid;70;N;2;70.3;;160;1;Yes;91.972;24.25;0.653;
3;Octanoic acid;70;N;2;70.3;;160;2;Yes;86.422;36.984;0.996;
3;Octanoic acid;70;N;2;70.3;;160;3;Yes;86.819;48.689;1.312;
3;Octanoic acid;70;N;2;70.3;;160;4;Yes;97.126;48.807;1.315;
3;Octanoic acid;70;N;2;70.4;;320;1;Yes;88.801;42.131;1.135;
3;Octanoic acid;70;N;2;70.4;;320;2;Yes;85.233;41.184;1.109;
3;Octanoic acid;70;N;2;70.4;;320;3;Yes;85.629;57.128;1.539;
3;Octanoic acid;70;N;2;70.4;;320;4;Yes;88.008;44.413;1.196;
3;Octanoic acid;70;N;3;70.1;;40;1;Yes;103.193;41.748;1.043;ns
3;Octanoic acid;70;N;3;70.1;;40;2;Yes;97.063;41.27;1.031;
3;Octanoic acid;70;N;3;70.1;;40;3;Yes;101.149;41.125;1.027;
3;Octanoic acid;70;N;3;70.1;;40;4;Yes;99.106;32.337;0.808;
3;Octanoic acid;70;N;3;70.2;;80;1;Yes;100.639;38.243;0.955;
3;Octanoic acid;70;N;3;70.2;;80;2;Yes;95.019;37.766;0.943;
3;Octanoic acid;70;N;3;70.2;;80;3;Yes;96.552;43.438;1.085;
3;Octanoic acid;70;N;3;70.2;;80;4;Yes;98.084;39.174;0.978;
3;Octanoic acid;70;N;3;70.3;;160;1;Yes;83.269;29.951;0.748;
3;Octanoic acid;70;N;3;70.3;;160;2;Yes;92.465;45.566;1.138;
3;Octanoic acid;70;N;3;70.3;;160;3;Yes;91.954;43.614;1.089;
3;Octanoic acid;70;N;3;70.3;;160;4;Yes;97.063;34.327;0.857;
3;Octanoic acid;70;N;3;70.4;;320;1;Yes;75.096;40.008;0.999;
3;Octanoic acid;70;N;3;70.4;;320;2;Yes;81.226;48.047;1.2;
3;Octanoic acid;70;N;3;70.4;;320;3;Yes;86.845;51.143;1.277;
3;Octanoic acid;70;N;3;70.4;;320;4;Yes;96.041;27.804;0.694;
3;Propylene glycol;71;N;1;71.1;;125;1;Yes;104.615;50.482;1.027;ns
3;Propylene glycol;71;N;1;71.1;;125;2;Yes;97.515;53.516;1.089;
3;Propylene glycol;71;N;1;71.1;;125;3;Yes;103.195;59.44;1.209;
3;Propylene glycol;71;N;1;71.1;;125;4;Yes;97.988;55.927;1.138;
3;Propylene glycol;71;N;1;71.2;;250;1;Yes;99.882;48.594;0.989;
3;Propylene glycol;71;N;1;71.2;;250;2;Yes;94.201;46.35;0.943;
3;Propylene glycol;71;N;1;71.2;;250;3;Yes;107.929;46.581;0.948;
3;Propylene glycol;71;N;1;71.2;;250;4;Yes;106.509;47.264;0.962;
3;Propylene glycol;71;N;1;71.3;;500;1;Yes;103.195;52.498;1.068;
3;Propylene glycol;71;N;1;71.3;;500;2;Yes;93.254;45.719;0.93;
3;Propylene glycol;71;N;1;71.3;;500;3;Yes;96.568;40.112;0.816;
3;Propylene glycol;71;N;1;71.3;;500;4;Yes;100.355;58.059;1.181;
3;Propylene glycol;71;N;1;71.4;;1000;1;Yes;97.988;51.263;1.043;
3;Propylene glycol;71;N;1;71.4;;1000;2;Yes;91.361;48.301;0.983;
3;Propylene glycol;71;N;1;71.4;;1000;3;Yes;100.355;50.06;1.018;
3;Propylene glycol;71;N;1;71.4;;1000;4;Yes;97.515;49.597;1.009;
3;Propylene glycol;71;N;2;71.1;;125;1;Yes;110.877;43.233;0.928;ns
3;Propylene glycol;71;N;2;71.1;;125;2;Yes;102.924;44.524;0.956;
3;Propylene glycol;71;N;2;71.1;;125;3;Yes;98.713;51.744;1.111;
3;Propylene glycol;71;N;2;71.1;;125;4;Yes;101.988;41.016;0.881;
3;Propylene glycol;71;N;2;71.2;;250;1;Yes;109.006;42.707;0.917;
3;Propylene glycol;71;N;2;71.2;;250;2;Yes;102.456;43.221;0.928;
3;Propylene glycol;71;N;2;71.2;;250;3;Yes;101.52;41.468;0.89;
3;Propylene glycol;71;N;2;71.2;;250;4;Yes;101.52;45.918;0.986;
3;Propylene glycol;71;N;2;71.3;;500;1;Yes;96.842;35.923;0.771;
3;Propylene glycol;71;N;2;71.3;;500;2;Yes;96.842;49.365;1.06;
3;Propylene glycol;71;N;2;71.3;;500;3;Yes;89.357;48.907;1.05;
3;Propylene glycol;71;N;2;71.3;;500;4;Yes;89.357;54.725;1.175;
3;Propylene glycol;71;N;2;71.4;;1000;1;Yes;110.409;49.455;1.062;
3;Propylene glycol;71;N;2;71.4;;1000;2;Yes;101.053;52.925;1.137;
3;Propylene glycol;71;N;2;71.4;;1000;3;Yes;100.117;52.127;1.119;
3;Propylene glycol;71;N;2;71.4;;1000;4;Yes;95.906;49.955;1.073;
3;Propylene glycol;71;N;3;71.1;;125;1;Yes;106.606;52.77;1.096;ns
3;Propylene glycol;71;N;3;71.1;;125;2;Yes;99.317;46.296;0.961;
3;Propylene glycol;71;N;3;71.1;;125;3;Yes;100.683;45.516;0.945;
3;Propylene glycol;71;N;3;71.1;;125;4;Yes;104.784;51.086;1.061;
3;Propylene glycol;71;N;3;71.2;;250;1;Yes;101.139;51.127;1.061;
3;Propylene glycol;71;N;3;71.2;;250;2;Yes;99.317;47.826;0.993;
3;Propylene glycol;71;N;3;71.2;;250;3;Yes;97.95;41.434;0.86;
3;Propylene glycol;71;N;3;71.2;;250;4;Yes;102.05;45.6;0.947;
3;Propylene glycol;71;N;3;71.3;;500;1;Yes;102.506;45.956;0.954;
3;Propylene glycol;71;N;3;71.3;;500;2;Yes;102.961;45.201;0.938;
3;Propylene glycol;71;N;3;71.3;;500;3;Yes;109.339;44.815;0.93;
3;Propylene glycol;71;N;3;71.3;;500;4;Yes;116.173;42.316;0.879;
3;Propylene glycol;71;N;3;71.4;;1000;1;Yes;106.15;61.577;1.278;
3;Propylene glycol;71;N;3;71.4;;1000;2;Yes;97.95;48.348;1.004;
3;Propylene glycol;71;N;3;71.4;;1000;3;Yes;102.506;43.031;0.893;
3;Propylene glycol;71;N;3;71.4;;1000;4;Yes;103.417;46.485;0.965;
3;Hexamethylene diisocyanate;72;N;1;72.1;;10;1;Yes;95.54;86.026;1.033;ns
3;Hexamethylene diisocyanate;72;N;1;72.1;;10;2;Yes;96.729;58.914;0.708;
3;Hexamethylene diisocyanate;72;N;1;72.1;;10;3;Yes;95.144;88.246;1.06;
3;Hexamethylene diisocyanate;72;N;1;72.1;;10;4;Yes;97.126;70.553;0.847;
3;Hexamethylene diisocyanate;72;N;1;72.2;;20;1;Yes;99.504;87.179;1.047;
3;Hexamethylene diisocyanate;72;N;1;72.2;;20;2;Yes;97.919;83.082;0.998;
3;Hexamethylene diisocyanate;72;N;1;72.2;;20;3;Yes;97.919;81.605;0.98;
3;Hexamethylene diisocyanate;72;N;1;72.2;;20;4;Yes;105.055;92.784;1.115;
3;Hexamethylene diisocyanate;72;N;1;72.3;;40;1;Yes;101.487;88.536;1.063;
3;Hexamethylene diisocyanate;72;N;1;72.3;;40;2;Yes;96.729;83.668;1.005;
3;Hexamethylene diisocyanate;72;N;1;72.3;;40;3;Yes;96.729;88.082;1.058;
3;Hexamethylene diisocyanate;72;N;1;72.3;;40;4;Yes;100.694;77.992;0.937;
3;Hexamethylene diisocyanate;72;N;1;72.4;;80;1;Yes;95.937;81.005;0.973;
3;Hexamethylene diisocyanate;72;N;1;72.4;;80;2;Yes;88.801;81.638;0.981;
3;Hexamethylene diisocyanate;72;N;1;72.4;;80;3;Yes;91.972;94.076;1.13;
3;Hexamethylene diisocyanate;72;N;1;72.4;;80;4;Yes;90.387;101.747;1.222;
3;Hexamethylene diisocyanate;72;N;2;72.1;;10;1;Yes;111.495;90.256;1.125;ns
3;Hexamethylene diisocyanate;72;N;2;72.1;;10;2;Yes;110.275;88.791;1.107;
3;Hexamethylene diisocyanate;72;N;2;72.1;;10;3;Yes;104.171;87.95;1.096;
3;Hexamethylene diisocyanate;72;N;2;72.1;;10;4;Yes;107.426;73.602;0.917;
3;Hexamethylene diisocyanate;72;N;2;72.2;;20;1;Yes;115.158;85.125;1.061;
3;Hexamethylene diisocyanate;72;N;2;72.2;;20;2;Yes;111.902;106.142;1.323;
3;Hexamethylene diisocyanate;72;N;2;72.2;;20;3;Yes;107.833;97.093;1.21;
3;Hexamethylene diisocyanate;72;N;2;72.2;;20;4;Yes;96.846;92.317;1.151;
3;Hexamethylene diisocyanate;72;N;2;72.3;;40;1;Yes;111.495;92.579;1.154;
3;Hexamethylene diisocyanate;72;N;2;72.3;;40;2;Yes;113.937;86.918;1.083;
3;Hexamethylene diisocyanate;72;N;2;72.3;;40;3;Yes;111.495;83.559;1.042;
3;Hexamethylene diisocyanate;72;N;2;72.3;;40;4;Yes;102.136;83.457;1.04;
3;Hexamethylene diisocyanate;72;N;2;72.4;;80;1;Yes;124.11;86.457;1.078;
3;Hexamethylene diisocyanate;72;N;2;72.4;;80;2;Yes;119.227;80.491;1.003;
3;Hexamethylene diisocyanate;72;N;2;72.4;;80;3;Yes;113.937;86.812;1.082;
3;Hexamethylene diisocyanate;72;N;2;72.4;;80;4;Yes;117.192;109.415;1.364;
3;Hexamethylene diisocyanate;72;N;3;72.1;;10;1;Yes;99.798;73.985;0.85;ns
3;Hexamethylene diisocyanate;72;N;3;72.1;;10;2;Yes;96.566;84.649;0.973;
3;Hexamethylene diisocyanate;72;N;3;72.1;;10;3;Yes;99.798;86.682;0.996;
3;Hexamethylene diisocyanate;72;N;3;72.1;;10;4;Yes;105.859;74.356;0.855;
3;Hexamethylene diisocyanate;72;N;3;72.2;;20;1;Yes;95.758;73.685;0.847;
3;Hexamethylene diisocyanate;72;N;3;72.2;;20;2;Yes;105.051;84.393;0.97;
3;Hexamethylene diisocyanate;72;N;3;72.2;;20;3;Yes;94.949;102.696;1.181;
3;Hexamethylene diisocyanate;72;N;3;72.2;;20;4;Yes;108.283;131.884;1.516;
3;Hexamethylene diisocyanate;72;N;3;72.3;;40;1;Yes;103.434;103.217;1.186;
3;Hexamethylene diisocyanate;72;N;3;72.3;;40;2;Yes;96.97;96.859;1.113;
3;Hexamethylene diisocyanate;72;N;3;72.3;;40;3;Yes;93.333;95.87;1.102;
3;Hexamethylene diisocyanate;72;N;3;72.3;;40;4;Yes;95.758;88.179;1.014;
3;Hexamethylene diisocyanate;72;N;3;72.4;;80;1;Yes;96.162;82.77;0.951;
3;Hexamethylene diisocyanate;72;N;3;72.4;;80;2;Yes;88.485;83.885;0.964;
3;Hexamethylene diisocyanate;72;N;3;72.4;;80;3;Yes;90.909;83.782;0.963;
3;Hexamethylene diisocyanate;72;N;3;72.4;;80;4;Yes;95.758;85.936;0.988;
3;Tween 80;73;N;1;73.1;;62.5;1;Yes;95.372;76.953;1.146;ns
3;Tween 80;73;N;1;73.1;;62.5;2;Yes;96.177;82.643;1.231;
3;Tween 80;73;N;1;73.1;;62.5;3;Yes;93.36;75.794;1.129;
3;Tween 80;73;N;1;73.1;;62.5;4;Yes;92.958;128.447;1.913;
3;Tween 80;73;N;1;73.2;;125;1;Yes;96.579;101.594;1.513;
3;Tween 80;73;N;1;73.2;;125;2;Yes;94.97;73.026;1.088;
3;Tween 80;73;N;1;73.2;;125;3;Yes;90.543;72.58;1.081;
3;Tween 80;73;N;1;73.2;;125;4;Yes;91.348;65.313;0.973;
3;Tween 80;73;N;1;73.3;;250;1;Yes;90.141;97.527;1.453;
3;Tween 80;73;N;1;73.3;;250;2;Yes;92.153;67.01;0.998;
3;Tween 80;73;N;1;73.3;;250;3;Yes;88.531;100.251;1.493;
3;Tween 80;73;N;1;73.3;;250;4;Yes;90.141;76.665;1.142;
3;Tween 80;73;N;1;73.4;;500;1;Yes;84.507;46.745;0.696;
3;Tween 80;73;N;1;73.4;;500;2;Yes;82.495;77.369;1.152;
3;Tween 80;73;N;1;73.4;;500;3;Yes;80.885;62.036;0.924;
3;Tween 80;73;N;1;73.4;;500;4;Yes;86.519;69.391;1.034;
3;Tween 80;73;N;2;73.1;;62.5;1;Yes;104.23;62.167;0.811;ns
3;Tween 80;73;N;2;73.1;;62.5;2;Yes;89.679;69.564;0.907;
3;Tween 80;73;N;2;73.1;;62.5;3;Yes;83.249;73.658;0.96;
3;Tween 80;73;N;2;73.1;;62.5;4;Yes;82.234;70.021;0.913;
3;Tween 80;73;N;2;73.2;;125;1;Yes;92.724;74.374;0.97;
3;Tween 80;73;N;2;73.2;;125;2;Yes;82.91;35.001;0.456;
3;Tween 80;73;N;2;73.2;;125;3;Yes;81.218;80.222;1.046;
3;Tween 80;73;N;2;73.2;;125;4;Yes;82.91;32.891;0.429;
3;Tween 80;73;N;2;73.3;;250;1;Yes;79.865;205.107;2.674;
3;Tween 80;73;N;2;73.3;;250;2;Yes;74.112;41.497;0.541;
3;Tween 80;73;N;2;73.3;;250;3;Yes;71.404;60.248;0.786;
3;Tween 80;73;N;2;73.3;;250;4;Yes;78.173;70.633;0.921;
3;Tween 80;73;N;2;73.4;;500;1;Yes;78.173;71.034;0.926;
3;Tween 80;73;N;2;73.4;;500;2;Yes;73.096;40.552;0.529;
3;Tween 80;73;N;2;73.4;;500;3;Yes;71.066;58.852;0.767;
3;Tween 80;73;N;2;73.4;;500;4;Yes;77.157;110.035;1.435;
3;Tween 80;73;N;3;73.1;;62.5;1;No;77.966;86.463;0.835;ns
3;Tween 80;73;N;3;73.1;;62.5;2;No;73.305;58.753;0.567;
3;Tween 80;73;N;3;73.1;;62.5;3;No;75.847;81.544;0.788;
3;Tween 80;73;N;3;73.1;;62.5;4;No;90.254;79.882;0.771;
3;Tween 80;73;N;3;73.2;;125;1;No;71.61;89.063;0.86;
3;Tween 80;73;N;3;73.2;;125;2;No;66.949;11.417;0.11;
3;Tween 80;73;N;3;73.2;;125;3;No;67.373;84.493;0.816;
3;Tween 80;73;N;3;73.2;;125;4;No;78.814;115.537;1.116;
3;Tween 80;73;N;3;73.3;;250;1;No;79.661;79.856;0.771;
3;Tween 80;73;N;3;73.3;;250;2;No;67.797;94.966;0.917;
3;Tween 80;73;N;3;73.3;;250;3;No;63.136;95.571;0.923;
3;Tween 80;73;N;3;73.3;;250;4;No;71.61;114.836;1.109;
3;Tween 80;73;N;3;73.4;;500;1;No;64.407;102.442;0.989;
3;Tween 80;73;N;3;73.4;;500;2;No;57.627;63.355;0.612;
3;Tween 80;73;N;3;73.4;;500;3;No;57.203;31.936;0.308;
3;Tween 80;73;N;3;73.4;;500;4;No;67.373;53.742;0.519;
3;Tween 80;73;N;3_R;73.1;;62.5;1;Yes;83.453;2.302;0.915;ns
3;Tween 80;73;N;3_R;73.1;;62.5;2;Yes;79.753;2.456;0.976;
3;Tween 80;73;N;3_R;73.1;;62.5;3;Yes;77.287;2.363;0.94;
3;Tween 80;73;N;3_R;73.1;;62.5;4;Yes;80.576;2.485;0.988;
3;Tween 80;73;N;3_R;73.2;;125;1;Yes;80.164;2.648;1.053;
3;Tween 80;73;N;3_R;73.2;;125;2;Yes;74.82;2.504;0.996;
3;Tween 80;73;N;3_R;73.2;;125;3;Yes;76.876;2.311;0.919;
3;Tween 80;73;N;3_R;73.2;;125;4;Yes;80.576;2.414;0.96;
3;Tween 80;73;N;3_R;73.3;;250;1;Yes;67.831;2.395;0.952;
3;Tween 80;73;N;3_R;73.3;;250;2;Yes;63.309;2.239;0.89;
3;Tween 80;73;N;3_R;73.3;;250;3;Yes;62.487;2.52;1.002;
3;Tween 80;73;N;3_R;73.3;;250;4;Yes;68.654;2.297;0.913;
3;Tween 80;73;N;3_R;73.4;;500;1;Yes;66.598;2.36;0.938;
3;Tween 80;73;N;3_R;73.4;;500;2;Yes;61.254;2.176;0.865;
3;Tween 80;73;N;3_R;73.4;;500;3;Yes;61.254;1.975;0.785;
3;Tween 80;73;N;3_R;73.4;;500;4;Yes;66.187;2.039;0.811;
3;Toluene disicyanate;74;N;1;74.1;;1.25;1;No;99.715;9.668;0.692;ns
3;Toluene disicyanate;74;N;1;74.1;;1.25;2;No;100.095;16.559;1.185;
3;Toluene disicyanate;74;N;1;74.1;;1.25;3;No;101.237;15.103;1.08;
3;Toluene disicyanate;74;N;1;74.1;;1.25;4;No;100.476;16.147;1.155;
3;Toluene disicyanate;74;N;1;74.2;;2.5;1;No;95.147;15.315;1.096;
3;Toluene disicyanate;74;N;1;74.2;;2.5;2;No;90.2;12.747;0.912;
3;Toluene disicyanate;74;N;1;74.2;;2.5;3;No;89.819;5.4;0.386;
3;Toluene disicyanate;74;N;1;74.2;;2.5;4;No;95.147;5.471;0.391;
3;Toluene disicyanate;74;N;1;74.3;;5;1;No;94.006;5.47;0.391;
3;Toluene disicyanate;74;N;1;74.3;;5;2;No;89.819;8.679;0.621;
3;Toluene disicyanate;74;N;1;74.3;;5;3;No;90.961;11.91;0.852;
3;Toluene disicyanate;74;N;1;74.3;;5;4;No;104.662;9.215;0.659;
3;Toluene disicyanate;74;N;1;74.4;;10;1;No;90.2;12.161;0.87;
3;Toluene disicyanate;74;N;1;74.4;;10;2;No;86.775;8.232;0.589;
3;Toluene disicyanate;74;N;1;74.4;;10;3;No;89.439;5.178;0.37;
3;Toluene disicyanate;74;N;1;74.4;;10;4;No;93.245;7.938;0.568;
3;Toluene disicyanate;74;N;2;74.1;;1.25;1;Yes;105.128;12.163;1.522;s
3;Toluene disicyanate;74;N;2;74.1;;1.25;2;Yes;105.128;9.063;1.134;
3;Toluene disicyanate;74;N;2;74.1;;1.25;3;Yes;107.692;7.55;0.945;
3;Toluene disicyanate;74;N;2;74.1;;1.25;4;Yes;114.872;13.679;1.711;
3;Toluene disicyanate;74;N;2;74.2;;2.5;1;Yes;101.538;30.4;3.804;
3;Toluene disicyanate;74;N;2;74.2;;2.5;2;Yes;99.487;20.668;2.586;
3;Toluene disicyanate;74;N;2;74.2;;2.5;3;Yes;99.487;15.934;1.994;
3;Toluene disicyanate;74;N;2;74.2;;2.5;4;Yes;105.641;4.494;0.562;
3;Toluene disicyanate;74;N;2;74.3;;5;1;Yes;99.487;25.9;3.241;
3;Toluene disicyanate;74;N;2;74.3;;5;2;Yes;100.513;23.856;2.985;
3;Toluene disicyanate;74;N;2;74.3;;5;3;Yes;93.846;22.693;2.839;
3;Toluene disicyanate;74;N;2;74.3;;5;4;Yes;103.59;18.78;2.35;
3;Toluene disicyanate;74;N;2;74.4;;10;1;Yes;99.487;17.644;2.208;
3;Toluene disicyanate;74;N;2;74.4;;10;2;Yes;98.462;15.993;2.001;
3;Toluene disicyanate;74;N;2;74.4;;10;3;Yes;95.897;14.396;1.801;
3;Toluene disicyanate;74;N;2;74.4;;10;4;Yes;100;13;1.627;
3;Toluene disicyanate;74;N;3;74.1;;1.25;1;Yes;90.126;15.104;2.03;ns
3;Toluene disicyanate;74;N;3;74.1;;1.25;2;Yes;90.844;10.634;1.429;
3;Toluene disicyanate;74;N;3;74.1;;1.25;3;Yes;96.23;10.06;1.352;
3;Toluene disicyanate;74;N;3;74.1;;1.25;4;Yes;100.539;14.108;1.896;
3;Toluene disicyanate;74;N;3;74.2;;2.5;1;Yes;92.639;16.71;2.246;
3;Toluene disicyanate;74;N;3;74.2;;2.5;2;Yes;91.562;15.246;2.049;
3;Toluene disicyanate;74;N;3;74.2;;2.5;3;Yes;96.23;11.291;1.518;
3;Toluene disicyanate;74;N;3;74.2;;2.5;4;Yes;99.82;4.729;0.636;
3;Toluene disicyanate;74;N;3;74.3;;5;1;Yes;90.126;9.715;1.306;
3;Toluene disicyanate;74;N;3;74.3;;5;2;Yes;86.894;17.92;2.409;
3;Toluene disicyanate;74;N;3;74.3;;5;3;Yes;87.971;20.108;2.703;
3;Toluene disicyanate;74;N;3;74.3;;5;4;Yes;92.28;13.838;1.86;
3;Toluene disicyanate;74;N;3;74.4;;10;1;Yes;89.767;15.734;2.115;
3;Toluene disicyanate;74;N;3;74.4;;10;2;Yes;87.253;15.184;2.041;
3;Toluene disicyanate;74;N;3;74.4;;10;3;Yes;89.767;17.847;2.399;
3;Toluene disicyanate;74;N;3;74.4;;10;4;Yes;99.102;9.137;1.228;
3;Toluene disicyanate;74;N;1_R;74.1;;1.25;1;Yes;97.08;0.527;1.056;ns
3;Toluene disicyanate;74;N;1_R;74.1;;1.25;2;Yes;106.934;0.507;1.017;
3;Toluene disicyanate;74;N;1_R;74.1;;1.25;3;Yes;100;0.536;1.073;
3;Toluene disicyanate;74;N;1_R;74.1;;1.25;4;Yes;91.241;0.373;0.747;
3;Toluene disicyanate;74;N;1_R;74.2;;2.5;1;Yes;88.321;0.394;0.79;
3;Toluene disicyanate;74;N;1_R;74.2;;2.5;2;Yes;94.161;0.428;0.858;
3;Toluene disicyanate;74;N;1_R;74.2;;2.5;3;Yes;95.62;0.564;1.131;
3;Toluene disicyanate;74;N;1_R;74.2;;2.5;4;Yes;91.241;0.533;1.068;
3;Toluene disicyanate;74;N;1_R;74.3;;5;1;Yes;91.971;0.518;1.038;
3;Toluene disicyanate;74;N;1_R;74.3;;5;2;Yes;94.891;0.485;0.972;
3;Toluene disicyanate;74;N;1_R;74.3;;5;3;Yes;95.985;0.498;0.997;
3;Toluene disicyanate;74;N;1_R;74.3;;5;4;Yes;92.336;0.501;1.004;
3;Toluene disicyanate;74;N;1_R;74.4;;10;1;Yes;90.876;0.402;0.806;
3;Toluene disicyanate;74;N;1_R;74.4;;10;2;Yes;94.891;0.358;0.716;
3;Toluene disicyanate;74;N;1_R;74.4;;10;3;Yes;95.985;0.421;0.844;
3;Toluene disicyanate;74;N;1_R;74.4;;10;4;Yes;92.336;0.428;0.858;
3;Sodium lauryl sulphate;75;N;1;75.1;;7.5;1;No;96.699;10.433;1.561;ns
3;Sodium lauryl sulphate;75;N;1;75.1;;7.5;2;No;96.699;8.419;1.259;
3;Sodium lauryl sulphate;75;N;1;75.1;;7.5;3;No;99.806;8.031;1.201;
3;Sodium lauryl sulphate;75;N;1;75.1;;7.5;4;No;95.534;9.925;1.485;
3;Sodium lauryl sulphate;75;N;1;75.2;;15;1;No;98.641;5.563;0.832;
3;Sodium lauryl sulphate;75;N;1;75.2;;15;2;No;98.641;7.935;1.187;
3;Sodium lauryl sulphate;75;N;1;75.2;;15;3;No;99.417;3.886;0.581;
3;Sodium lauryl sulphate;75;N;1;75.2;;15;4;No;97.476;6.669;0.998;
3;Sodium lauryl sulphate;75;N;1;75.3;;30;1;No;90.097;2.729;0.408;
3;Sodium lauryl sulphate;75;N;1;75.3;;30;2;No;92.039;6.427;0.962;
3;Sodium lauryl sulphate;75;N;1;75.3;;30;3;No;92.427;8.992;1.345;
3;Sodium lauryl sulphate;75;N;1;75.3;;30;4;No;92.039;3.076;0.46;
3;Sodium lauryl sulphate;75;N;1;75.4;;60;1;No;93.981;2.598;0.389;
3;Sodium lauryl sulphate;75;N;1;75.4;;60;2;No;90.097;5.314;0.795;
3;Sodium lauryl sulphate;75;N;1;75.4;;60;3;No;91.262;2.662;0.398;
3;Sodium lauryl sulphate;75;N;1;75.4;;60;4;No;88.155;2.903;0.434;
3;Sodium lauryl sulphate;75;N;2;75.1;;7.5;1;No;103.965;5.282;1.101;ns
3;Sodium lauryl sulphate;75;N;2;75.1;;7.5;2;No;102.203;3.25;0.678;
3;Sodium lauryl sulphate;75;N;2;75.1;;7.5;3;No;102.79;6.883;1.435;
3;Sodium lauryl sulphate;75;N;2;75.1;;7.5;4;No;94.567;3.709;0.773;
3;Sodium lauryl sulphate;75;N;2;75.2;;15;1;No;100.441;2.415;0.504;
3;Sodium lauryl sulphate;75;N;2;75.2;;15;2;No;103.965;2.504;0.522;
3;Sodium lauryl sulphate;75;N;2;75.2;;15;3;No;103.377;2.383;0.497;
3;Sodium lauryl sulphate;75;N;2;75.2;;15;4;No;101.615;2.741;0.571;
3;Sodium lauryl sulphate;75;N;2;75.3;;30;1;No;103.965;2.947;0.614;
3;Sodium lauryl sulphate;75;N;2;75.3;;30;2;No;99.266;3.091;0.644;
3;Sodium lauryl sulphate;75;N;2;75.3;;30;3;No;99.853;2.519;0.525;
3;Sodium lauryl sulphate;75;N;2;75.3;;30;4;No;97.504;2.433;0.507;
3;Sodium lauryl sulphate;75;N;2;75.4;;60;1;No;101.615;3.591;0.749;
3;Sodium lauryl sulphate;75;N;2;75.4;;60;2;No;96.916;2.768;0.577;
3;Sodium lauryl sulphate;75;N;2;75.4;;60;3;No;97.504;6.172;1.287;
3;Sodium lauryl sulphate;75;N;2;75.4;;60;4;No;95.154;4.541;0.947;
3;Sodium lauryl sulphate;75;N;3;75.1;;7.5;1;Yes;91.154;5.878;1.126;s
3;Sodium lauryl sulphate;75;N;3;75.1;;7.5;2;Yes;86.154;5.403;1.035;
3;Sodium lauryl sulphate;75;N;3;75.1;;7.5;3;Yes;82.692;5.236;1.003;
3;Sodium lauryl sulphate;75;N;3;75.1;;7.5;4;Yes;83.846;5.23;1.002;
3;Sodium lauryl sulphate;75;N;3;75.2;;15;1;Yes;85.769;5.574;1.068;
3;Sodium lauryl sulphate;75;N;3;75.2;;15;2;Yes;84.231;4.251;0.814;
3;Sodium lauryl sulphate;75;N;3;75.2;;15;3;Yes;82.692;4.763;0.913;
3;Sodium lauryl sulphate;75;N;3;75.2;;15;4;Yes;84.615;5.684;1.089;
3;Sodium lauryl sulphate;75;N;3;75.3;;30;1;Yes;80;3.615;0.693;
3;Sodium lauryl sulphate;75;N;3;75.3;;30;2;Yes;96.923;3.313;0.635;
3;Sodium lauryl sulphate;75;N;3;75.3;;30;3;Yes;90.769;3.161;0.606;
3;Sodium lauryl sulphate;75;N;3;75.3;;30;4;Yes;86.538;4.542;0.87;
3;Sodium lauryl sulphate;75;N;3;75.4;;60;1;Yes;77.692;5.634;1.08;
3;Sodium lauryl sulphate;75;N;3;75.4;;60;2;Yes;80.385;6.496;1.245;
3;Sodium lauryl sulphate;75;N;3;75.4;;60;3;Yes;76.154;7.106;1.361;
3;Sodium lauryl sulphate;75;N;3;75.4;;60;4;Yes;79.231;6.732;1.29;
3;Sodium lauryl sulphate;75;N;1_R;75.1;;7.5;1;Yes;99.62;2.234;0.884;ns
3;Sodium lauryl sulphate;75;N;1_R;75.1;;7.5;2;Yes;95.437;2.123;0.84;
3;Sodium lauryl sulphate;75;N;1_R;75.1;;7.5;3;Yes;88.213;2.475;0.979;
3;Sodium lauryl sulphate;75;N;1_R;75.1;;7.5;4;Yes;96.578;2.298;0.909;
3;Sodium lauryl sulphate;75;N;1_R;75.2;;15;1;Yes;95.437;2.427;0.96;
